28,100501,266663,C:/Users/aujin/AppData/Local/osu!/Songs\100501 Tamura Yukari - Fantastic future (TV Size)\Tamura Yukari - Fantastic future (TV Size) (victorica_db) [4K HD].osu
29,100501,266662,C:/Users/aujin/AppData/Local/osu!/Songs\100501 Tamura Yukari - Fantastic future (TV Size)\Tamura Yukari - Fantastic future (TV Size) (victorica_db) [4K MX].osu
30,100501,266940,C:/Users/aujin/AppData/Local/osu!/Songs\100501 Tamura Yukari - Fantastic future (TV Size)\Tamura Yukari - Fantastic future (TV Size) (victorica_db) [4K NM].osu
31,100501,271986,C:/Users/aujin/AppData/Local/osu!/Songs\100501 Tamura Yukari - Fantastic future (TV Size)\Tamura Yukari - Fantastic future (TV Size) (victorica_db) [7K Liese's LV.24].osu
32,1005209,2380228,C:/Users/aujin/AppData/Local/osu!/Songs\1005209 yaseta - Lo-Fi-M\yaseta - Lo-Fi-M (Shima Rin) [Croco's NOVICE].osu
33,1005209,2103789,C:/Users/aujin/AppData/Local/osu!/Songs\1005209 yaseta - Lo-Fi-M\yaseta - Lo-Fi-M (Shima Rin) [EXHAUST].osu
34,1005209,2465086,C:/Users/aujin/AppData/Local/osu!/Songs\1005209 yaseta - Lo-Fi-M\yaseta - Lo-Fi-M (Shima Rin) [Unpredictable's ADVANCED].osu
35,1005468,2104346,C:/Users/aujin/AppData/Local/osu!/Songs\1005468 Yunomi - Game Over (feat TORIENA)\Yunomi - Game Over (feat. TORIENA) (Jakads) [[EX] Insert [1] Coin(s) to Continue . . .].osu
36,1005468,2107639,C:/Users/aujin/AppData/Local/osu!/Songs\1005468 Yunomi - Game Over (feat TORIENA)\Yunomi - Game Over (feat. TORIENA) (Jakads) [[HD] Your Adventure Ends Here.].osu
37,1005468,2107640,C:/Users/aujin/AppData/Local/osu!/Songs\1005468 Yunomi - Game Over (feat TORIENA)\Yunomi - Game Over (feat. TORIENA) (Jakads) [[IN] Do You Want to Continue (YN)].osu
38,1008060,2183166,C:/Users/aujin/AppData/Local/osu!/Songs\1008060 Hatsuki Yura - Guren Yasha\Hatsuki Yura - Guren Yasha (A M D) [Hard].osu
39,1008060,2183168,C:/Users/aujin/AppData/Local/osu!/Songs\1008060 Hatsuki Yura - Guren Yasha\Hatsuki Yura - Guren Yasha (A M D) [Normal].osu
40,1008060,2640990,C:/Users/aujin/AppData/Local/osu!/Songs\1008060 Hatsuki Yura - Guren Yasha\Hatsuki Yura - Guren Yasha (A M D) [Poke's Insane].osu
41,1008095,2110646,C:/Users/aujin/AppData/Local/osu!/Songs\1008095 USAO - Knight Rider\USAO - Knight Rider (Kuo Kyoka) [CS' Lone Sonorous].osu
42,1008095,2110661,C:/Users/aujin/AppData/Local/osu!/Songs\1008095 USAO - Knight Rider\USAO - Knight Rider (Kuo Kyoka) [DnM's Normal].osu
43,1008095,2109864,C:/Users/aujin/AppData/Local/osu!/Songs\1008095 USAO - Knight Rider\USAO - Knight Rider (Kuo Kyoka) [Expert].osu
44,1008095,2110660,C:/Users/aujin/AppData/Local/osu!/Songs\1008095 USAO - Knight Rider\USAO - Knight Rider (Kuo Kyoka) [Hard].osu
45,1008419,2146536,C:/Users/aujin/AppData/Local/osu!/Songs\1008419 BilliumMoto - Four Veiled Stars\BilliumMoto - four veiled stars (- Aries -) [Easy].osu
46,1008419,2146932,C:/Users/aujin/AppData/Local/osu!/Songs\1008419 BilliumMoto - Four Veiled Stars\BilliumMoto - four veiled stars (- Aries -) [FAMoss' hard].osu
47,1008419,2110829,C:/Users/aujin/AppData/Local/osu!/Songs\1008419 BilliumMoto - Four Veiled Stars\BilliumMoto - four veiled stars (- Aries -) [Insane].osu
48,1008419,2150650,C:/Users/aujin/AppData/Local/osu!/Songs\1008419 BilliumMoto - Four Veiled Stars\BilliumMoto - four veiled stars (- Aries -) [Scotty's Normal].osu
49,1009907,2122006,C:/Users/aujin/AppData/Local/osu!/Songs\1009907 James Landino & Kabuki - Birdsong\James Landino & Kabuki - Birdsong (_Kobii) [AncuL's Hard].osu
50,1009907,2114136,C:/Users/aujin/AppData/Local/osu!/Songs\1009907 James Landino & Kabuki - Birdsong\James Landino & Kabuki - Birdsong (_Kobii) [Birbcore].osu
51,1009907,2117424,C:/Users/aujin/AppData/Local/osu!/Songs\1009907 James Landino & Kabuki - Birdsong\James Landino & Kabuki - Birdsong (_Kobii) [Insane].osu
52,1009907,2114137,C:/Users/aujin/AppData/Local/osu!/Songs\1009907 James Landino & Kabuki - Birdsong\James Landino & Kabuki - Birdsong (_Kobii) [Leni's Easy].osu
53,1009907,2114138,C:/Users/aujin/AppData/Local/osu!/Songs\1009907 James Landino & Kabuki - Birdsong\James Landino & Kabuki - Birdsong (_Kobii) [Leni's Normal].osu
54,1010164,2114622,C:/Users/aujin/AppData/Local/osu!/Songs\1010164 goreshit - one way to hannover\goreshit - one way to hannover (Cokiiplay) [Autophobia].osu
55,1010916,2116140,C:/Users/aujin/AppData/Local/osu!/Songs\1010916 Oomori Seiko - JUSTadICE (TV Size)\Oomori Seiko - JUSTadICE (TV Size) (Remu) [Easy].osu
56,1010916,2116055,C:/Users/aujin/AppData/Local/osu!/Songs\1010916 Oomori Seiko - JUSTadICE (TV Size)\Oomori Seiko - JUSTadICE (TV Size) (Remu) [Grimoire of Despair].osu
57,1010916,2116184,C:/Users/aujin/AppData/Local/osu!/Songs\1010916 Oomori Seiko - JUSTadICE (TV Size)\Oomori Seiko - JUSTadICE (TV Size) (Remu) [Hard].osu
58,1010916,2116185,C:/Users/aujin/AppData/Local/osu!/Songs\1010916 Oomori Seiko - JUSTadICE (TV Size)\Oomori Seiko - JUSTadICE (TV Size) (Remu) [Normal].osu
59,1011337,2116795,C:/Users/aujin/AppData/Local/osu!/Songs\1011337 Camellia - Beyond the Geostationary Orbit Level\Camellia - Beyond the Geostationary Orbit Level (Leniane) [Equatorial].osu
60,1011337,2116796,C:/Users/aujin/AppData/Local/osu!/Songs\1011337 Camellia - Beyond the Geostationary Orbit Level\Camellia - Beyond the Geostationary Orbit Level (Leniane) [Synergic Ascent].osu
61,1011424,2409639,C:/Users/aujin/AppData/Local/osu!/Songs\1011424 Moso Calibration - Sakurairo Diary (TV Size)\Moso Calibration - Sakurairo Diary (TV Size) (Drum-Hitnormal) [Easy].osu
62,1011424,2116972,C:/Users/aujin/AppData/Local/osu!/Songs\1011424 Moso Calibration - Sakurairo Diary (TV Size)\Moso Calibration - Sakurairo Diary (TV Size) (Drum-Hitnormal) [Hard].osu
63,1011424,2408417,C:/Users/aujin/AppData/Local/osu!/Songs\1011424 Moso Calibration - Sakurairo Diary (TV Size)\Moso Calibration - Sakurairo Diary (TV Size) (Drum-Hitnormal) [Ping's Normal].osu
64,1011935,2118081,"C:/Users/aujin/AppData/Local/osu!/Songs\1011935 3L - Tiny Little Adiantum (deadman's Omae Wa Mou remix)\3L - Tiny Little Adiantum (deadman's Omae Wa Mou remix) (Antori) [Omae Wa Mou 1,1x].osu"
65,1011935,2117901,"C:/Users/aujin/AppData/Local/osu!/Songs\1011935 3L - Tiny Little Adiantum (deadman's Omae Wa Mou remix)\3L - Tiny Little Adiantum (deadman's Omae Wa Mou remix) (Antori) [Omae Wa Mou 1,2x].osu"
66,1011935,2118082,"C:/Users/aujin/AppData/Local/osu!/Songs\1011935 3L - Tiny Little Adiantum (deadman's Omae Wa Mou remix)\3L - Tiny Little Adiantum (deadman's Omae Wa Mou remix) (Antori) [Omae Wa Mou 1,3x].osu"
67,1011935,2118083,"C:/Users/aujin/AppData/Local/osu!/Songs\1011935 3L - Tiny Little Adiantum (deadman's Omae Wa Mou remix)\3L - Tiny Little Adiantum (deadman's Omae Wa Mou remix) (Antori) [Omae Wa Mou 1,4x].osu"
68,1011935,2118084,C:/Users/aujin/AppData/Local/osu!/Songs\1011935 3L - Tiny Little Adiantum (deadman's Omae Wa Mou remix)\3L - Tiny Little Adiantum (deadman's Omae Wa Mou remix) (Antori) [Omae Wa Mou].osu
69,1012337,2118952,C:/Users/aujin/AppData/Local/osu!/Songs\1012337 Frums (unknown lambda) - 19ZZ\Frums (unknown lambda) - 19ZZ (Dergo) [chi].osu
70,1012337,2130409,C:/Users/aujin/AppData/Local/osu!/Songs\1012337 Frums (unknown lambda) - 19ZZ\Frums (unknown lambda) - 19ZZ (Dergo) [eta].osu
71,1012337,2131787,C:/Users/aujin/AppData/Local/osu!/Songs\1012337 Frums (unknown lambda) - 19ZZ\Frums (unknown lambda) - 19ZZ (Dergo) [mint's iota].osu
72,1012337,2201985,C:/Users/aujin/AppData/Local/osu!/Songs\1012337 Frums (unknown lambda) - 19ZZ\Frums (unknown lambda) - 19ZZ (Dergo) [mint's nu].osu
73,1012634,2119517,C:/Users/aujin/AppData/Local/osu!/Songs\1012634 Maverick - Shironaga Star Jet -aquamarine mix-\Maverick - Shironaga Star Jet -aquamarine mix- (_Kobii) [Cosmic Journey  7K].osu
74,1012634,2162977,C:/Users/aujin/AppData/Local/osu!/Songs\1012634 Maverick - Shironaga Star Jet -aquamarine mix-\Maverick - Shironaga Star Jet -aquamarine mix- (_Kobii) [Lude's Illumination  4K].osu
75,1013400,2121100,C:/Users/aujin/AppData/Local/osu!/Songs\1013400 Nekomata Gekidan - AsiaN distractive\Nekomata Gekidan - AsiaN distractive (Tofu1222) [Hyper].osu
76,1013400,2234034,C:/Users/aujin/AppData/Local/osu!/Songs\1013400 Nekomata Gekidan - AsiaN distractive\Nekomata Gekidan - AsiaN distractive (Tofu1222) [mint's Another].osu
77,1013400,2121101,C:/Users/aujin/AppData/Local/osu!/Songs\1013400 Nekomata Gekidan - AsiaN distractive\Nekomata Gekidan - AsiaN distractive (Tofu1222) [Orientalism].osu
78,1013400,2136909,C:/Users/aujin/AppData/Local/osu!/Songs\1013400 Nekomata Gekidan - AsiaN distractive\Nekomata Gekidan - AsiaN distractive (Tofu1222) [Spy's Normal].osu
79,1013935,2131280,C:/Users/aujin/AppData/Local/osu!/Songs\1013935 Laur - Vindication\Laur - Vindication (Madoka2574) [Another].osu
80,1013935,2131281,C:/Users/aujin/AppData/Local/osu!/Songs\1013935 Laur - Vindication\Laur - Vindication (Madoka2574) [Beginner].osu
81,1013935,2131282,C:/Users/aujin/AppData/Local/osu!/Songs\1013935 Laur - Vindication\Laur - Vindication (Madoka2574) [Hyper].osu
82,1013935,2131283,C:/Users/aujin/AppData/Local/osu!/Songs\1013935 Laur - Vindication\Laur - Vindication (Madoka2574) [Normal].osu
83,1013935,2122101,C:/Users/aujin/AppData/Local/osu!/Songs\1013935 Laur - Vindication\Laur - Vindication (Madoka2574) [True Heart].osu
84,1014130,2140710,"C:/Users/aujin/AppData/Local/osu!/Songs\1014130 Akasaki Chinatsu, Tomatsu Haruka, Toyosaki Aki - Wa! Moon! dass! cry! (TV Size)\Akasaki Chinatsu, Tomatsu Haruka, Toyosaki Aki - Wa! Moon! dass! cry! (TV Size) (Drum-Hitnormal) [Easy].osu"
85,1014130,2122482,"C:/Users/aujin/AppData/Local/osu!/Songs\1014130 Akasaki Chinatsu, Tomatsu Haruka, Toyosaki Aki - Wa! Moon! dass! cry! (TV Size)\Akasaki Chinatsu, Tomatsu Haruka, Toyosaki Aki - Wa! Moon! dass! cry! (TV Size) (Drum-Hitnormal) [JK].osu"
86,1014130,2130726,"C:/Users/aujin/AppData/Local/osu!/Songs\1014130 Akasaki Chinatsu, Tomatsu Haruka, Toyosaki Aki - Wa! Moon! dass! cry! (TV Size)\Akasaki Chinatsu, Tomatsu Haruka, Toyosaki Aki - Wa! Moon! dass! cry! (TV Size) (Drum-Hitnormal) [Normal].osu"
87,1014141,3281872,C:/Users/aujin/AppData/Local/osu!/Songs\1014141 Reol - Midnight Stroller\Reol - Midnight Stroller (NightNarumi) [Darkened Skies].osu
88,1014868,2127847,C:/Users/aujin/AppData/Local/osu!/Songs\1014868 PSYQUI - Update\PSYQUI - Update (KeppSado) [advanced].osu
89,1014868,2123926,C:/Users/aujin/AppData/Local/osu!/Songs\1014868 PSYQUI - Update\PSYQUI - Update (KeppSado) [amelioration].osu
90,1014868,2128838,C:/Users/aujin/AppData/Local/osu!/Songs\1014868 PSYQUI - Update\PSYQUI - Update (KeppSado) [intermediate].osu
91,1015169,2124608,C:/Users/aujin/AppData/Local/osu!/Songs\1015169 Thaehan - Insert Coin\Thaehan - Insert Coin (Nepuri) [Easy].osu
92,1015169,2124609,C:/Users/aujin/AppData/Local/osu!/Songs\1015169 Thaehan - Insert Coin\Thaehan - Insert Coin (Nepuri) [Hard].osu
93,1015169,2124611,C:/Users/aujin/AppData/Local/osu!/Songs\1015169 Thaehan - Insert Coin\Thaehan - Insert Coin (Nepuri) [New Game].osu
94,1015169,2124612,C:/Users/aujin/AppData/Local/osu!/Songs\1015169 Thaehan - Insert Coin\Thaehan - Insert Coin (Nepuri) [Normal].osu
95,1015663,2125708,C:/Users/aujin/AppData/Local/osu!/Songs\1015663 Roselia - Ringing Bloom\Roselia - Ringing Bloom (Virtue-) [Bouquet for Friends].osu
96,1017088,2128796,C:/Users/aujin/AppData/Local/osu!/Songs\1017088 YUC'e - Chemical Cookie\YUC'e - Chemical Cookie (Rhezie) [Cookie].osu
97,1017088,2317839,C:/Users/aujin/AppData/Local/osu!/Songs\1017088 YUC'e - Chemical Cookie\YUC'e - Chemical Cookie (Rhezie) [Easy].osu
98,1017088,2317840,C:/Users/aujin/AppData/Local/osu!/Songs\1017088 YUC'e - Chemical Cookie\YUC'e - Chemical Cookie (Rhezie) [Hard].osu
99,1017088,2317841,C:/Users/aujin/AppData/Local/osu!/Songs\1017088 YUC'e - Chemical Cookie\YUC'e - Chemical Cookie (Rhezie) [Normal].osu
100,1017088,2317842,C:/Users/aujin/AppData/Local/osu!/Songs\1017088 YUC'e - Chemical Cookie\YUC'e - Chemical Cookie (Rhezie) [Prot's Insane].osu
101,1017769,2130090,C:/Users/aujin/AppData/Local/osu!/Songs\1017769 RoughSketch - Ghost Family Living In Graveyard\RoughSketch - Ghost Family Living In Graveyard (eon) [Hard].osu
102,1017769,2130091,C:/Users/aujin/AppData/Local/osu!/Songs\1017769 RoughSketch - Ghost Family Living In Graveyard\RoughSketch - Ghost Family Living In Graveyard (eon) [Haunted].osu
103,1017769,2130092,C:/Users/aujin/AppData/Local/osu!/Songs\1017769 RoughSketch - Ghost Family Living In Graveyard\RoughSketch - Ghost Family Living In Graveyard (eon) [Insane].osu
104,1017769,2130089,C:/Users/aujin/AppData/Local/osu!/Songs\1017769 RoughSketch - Ghost Family Living In Graveyard\RoughSketch - Ghost Family Living In Graveyard (eon) [Normal].osu
105,1018454,2137765,C:/Users/aujin/AppData/Local/osu!/Songs\1018454 Fractal Dreamers - Celestial Horizon\Fractal Dreamers - Celestial Horizon (Voxa) [Asha's Normal].osu
106,1018454,2134964,C:/Users/aujin/AppData/Local/osu!/Songs\1018454 Fractal Dreamers - Celestial Horizon\Fractal Dreamers - Celestial Horizon (Voxa) [Hard].osu
107,1018454,2131277,C:/Users/aujin/AppData/Local/osu!/Songs\1018454 Fractal Dreamers - Celestial Horizon\Fractal Dreamers - Celestial Horizon (Voxa) [Heavenly].osu
108,1018454,2137777,C:/Users/aujin/AppData/Local/osu!/Songs\1018454 Fractal Dreamers - Celestial Horizon\Fractal Dreamers - Celestial Horizon (Voxa) [RiP's Easy].osu
109,1019836,2133970,C:/Users/aujin/AppData/Local/osu!/Songs\1019836 Kamiyama Yoh - YELLOW\Kamiyama Yoh - YELLOW (Peter) [Ziel's Low Life].osu
110,1019836,2137658,C:/Users/aujin/AppData/Local/osu!/Songs\1019836 Kamiyama Yoh - YELLOW\Kamiyama Yoh - YELLOW (Peter) [Ziel's Normal].osu
111,1020196,2134686,C:/Users/aujin/AppData/Local/osu!/Songs\1020196 Camellia - In Black & White\Camellia - In Black & White (-MysticEyes) [Allegro].osu
112,1020196,2138382,C:/Users/aujin/AppData/Local/osu!/Songs\1020196 Camellia - In Black & White\Camellia - In Black & White (-MysticEyes) [Insane].osu
113,1020319,2134877,C:/Users/aujin/AppData/Local/osu!/Songs\1020319 DJ Sharpnel - Gate Openerz\DJ Sharpnel - Gate Openerz (Unpredictable) [Christina].osu
114,1020444,2135203,C:/Users/aujin/AppData/Local/osu!/Songs\1020444 Machico - Million Smile (Short Ver)\Machico - Million Smile (Short Ver.) (_Asha) [Easy].osu
115,1020444,2136480,C:/Users/aujin/AppData/Local/osu!/Songs\1020444 Machico - Million Smile (Short Ver)\Machico - Million Smile (Short Ver.) (_Asha) [FAMoss' Normal].osu
116,1020444,2135079,C:/Users/aujin/AppData/Local/osu!/Songs\1020444 Machico - Million Smile (Short Ver)\Machico - Million Smile (Short Ver.) (_Asha) [Smile].osu
117,1020444,2136298,C:/Users/aujin/AppData/Local/osu!/Songs\1020444 Machico - Million Smile (Short Ver)\Machico - Million Smile (Short Ver.) (_Asha) [Sya's Hard].osu
118,1021450,2137165,C:/Users/aujin/AppData/Local/osu!/Songs\1021450 Thaehan - Chiptune & Baroque\Thaehan - Chiptune & Baroque (Cris-) [Barroco].osu
119,1021450,2162144,C:/Users/aujin/AppData/Local/osu!/Songs\1021450 Thaehan - Chiptune & Baroque\Thaehan - Chiptune & Baroque (Cris-) [Easy].osu
120,1021450,2162145,C:/Users/aujin/AppData/Local/osu!/Songs\1021450 Thaehan - Chiptune & Baroque\Thaehan - Chiptune & Baroque (Cris-) [Hard].osu
121,1021450,2150025,C:/Users/aujin/AppData/Local/osu!/Songs\1021450 Thaehan - Chiptune & Baroque\Thaehan - Chiptune & Baroque (Cris-) [Minorsonek's Insane].osu
122,1021450,2162146,C:/Users/aujin/AppData/Local/osu!/Songs\1021450 Thaehan - Chiptune & Baroque\Thaehan - Chiptune & Baroque (Cris-) [Normal].osu
123,1021536,2137329,C:/Users/aujin/AppData/Local/osu!/Songs\1021536 t+pazolite - You are the Miserable (Uncut Edition)\t+pazolite - You are the Miserable (Uncut Edition) (Leniane) [Master].osu
124,1022130,2138605,C:/Users/aujin/AppData/Local/osu!/Songs\1022130 REDALiCE & aran - Sweet Requiem\REDALiCE & aran - Sweet Requiem (Syadow-) [Beginner].osu
125,1022130,2138606,C:/Users/aujin/AppData/Local/osu!/Songs\1022130 REDALiCE & aran - Sweet Requiem\REDALiCE & aran - Sweet Requiem (Syadow-) [Hyper].osu
126,1022130,2138607,C:/Users/aujin/AppData/Local/osu!/Songs\1022130 REDALiCE & aran - Sweet Requiem\REDALiCE & aran - Sweet Requiem (Syadow-) [Normal].osu
127,1022130,2138515,C:/Users/aujin/AppData/Local/osu!/Songs\1022130 REDALiCE & aran - Sweet Requiem\REDALiCE & aran - Sweet Requiem (Syadow-) [Sweet Witch].osu
128,1023425,2140933,C:/Users/aujin/AppData/Local/osu!/Songs\1023425 Frums - Pictured as Perfect and Plus\Frums - Pictured as Perfect and Plus (Blocko) [Dream  7K].osu
129,1023425,2147648,C:/Users/aujin/AppData/Local/osu!/Songs\1023425 Frums - Pictured as Perfect and Plus\Frums - Pictured as Perfect and Plus (Blocko) [mint's Daze  4K].osu
130,1024053,2142077,C:/Users/aujin/AppData/Local/osu!/Songs\1024053 Baby's breath - Kusabi\Baby's Breath - Kusabi (Rivals_7) [Encore Ultima].osu
131,1024827,2147092,C:/Users/aujin/AppData/Local/osu!/Songs\1024827 Roselia - BRAVE JEWEL (TV Size)\Roselia - BRAVE JEWEL (TV Size) (KonGuuuu) [Daeng's Normal].osu
132,1024827,2261935,C:/Users/aujin/AppData/Local/osu!/Songs\1024827 Roselia - BRAVE JEWEL (TV Size)\Roselia - BRAVE JEWEL (TV Size) (KonGuuuu) [Insane].osu
133,1024827,2143531,C:/Users/aujin/AppData/Local/osu!/Songs\1024827 Roselia - BRAVE JEWEL (TV Size)\Roselia - BRAVE JEWEL (TV Size) (KonGuuuu) [Slow's Hard].osu
134,1024827,2143593,C:/Users/aujin/AppData/Local/osu!/Songs\1024827 Roselia - BRAVE JEWEL (TV Size)\Roselia - BRAVE JEWEL (TV Size) (KonGuuuu) [Voxa's Easy].osu
135,1025170,2335802,C:/Users/aujin/AppData/Local/osu!/Songs\1025170 Frums - We Want To Run\Frums - We Want To Run (Blocko) [Another].osu
136,1025170,2180866,C:/Users/aujin/AppData/Local/osu!/Songs\1025170 Frums - We Want To Run\Frums - We Want To Run (Blocko) [Ascend].osu
137,1025170,2326149,C:/Users/aujin/AppData/Local/osu!/Songs\1025170 Frums - We Want To Run\Frums - We Want To Run (Blocko) [Beginner].osu
138,1025170,2326150,C:/Users/aujin/AppData/Local/osu!/Songs\1025170 Frums - We Want To Run\Frums - We Want To Run (Blocko) [Easy].osu
139,1025170,2344602,C:/Users/aujin/AppData/Local/osu!/Songs\1025170 Frums - We Want To Run\Frums - We Want To Run (Blocko) [Extra].osu
140,1025170,2352814,C:/Users/aujin/AppData/Local/osu!/Songs\1025170 Frums - We Want To Run\Frums - We Want To Run (Blocko) [Extreme].osu
141,1025170,2327011,C:/Users/aujin/AppData/Local/osu!/Songs\1025170 Frums - We Want To Run\Frums - We Want To Run (Blocko) [Hard].osu
142,1025170,2327229,C:/Users/aujin/AppData/Local/osu!/Songs\1025170 Frums - We Want To Run\Frums - We Want To Run (Blocko) [Hyper].osu
143,1025170,2389820,C:/Users/aujin/AppData/Local/osu!/Songs\1025170 Frums - We Want To Run\Frums - We Want To Run (Blocko) [Insane].osu
144,1025170,2326151,C:/Users/aujin/AppData/Local/osu!/Songs\1025170 Frums - We Want To Run\Frums - We Want To Run (Blocko) [Normal].osu
145,1025170,2144223,C:/Users/aujin/AppData/Local/osu!/Songs\1025170 Frums - We Want To Run\Frums - We Want To Run (Blocko) [Run].osu
146,102519,270939,C:/Users/aujin/AppData/Local/osu!/Songs\102519 KOTOKO - unfinished (TV Size)\KOTOKO - unfinished (TV Size) (ljqandylee) [4K Accel].osu
